Longitude,Latitude,month,year,Sample Depth (m),Temp,Salinity,d18O,dD,notes,Citation
-127.69901,71.31,7,2004,123.6,-1.49,32.88,-1.68,-99.9,,Lansard et al (2012)
-127.69901,71.31,7,2004,166.0,-1.35,33.26,-1.45,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,1.6,2.42,28.08,-3.91,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,6.7,3.32,29.99,-3.81,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,12.7,3.33,30.10,-3.85,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,22.0,1.50,30.36,-3.83,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,49.9,-1.00,30.59,-3.39,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,74.1,-1.17,31.99,-2.48,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,98.9,-1.41,32.50,-2.17,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,123.7,-1.49,32.82,-1.92,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,151.9,-1.40,33.15,-1.64,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,173.3,-1.18,33.50,-1.26,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,198.2,-0.79,33.91,-0.79,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,247.4,-0.14,34.54,-0.03,-99.9,,Lansard et al (2012)
-127.09201,71.51,7,2004,376.3,0.34,34.81,0.23,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,1.3,1.55,25.37,-3.70,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,5.0,1.93,27.90,-3.69,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,14.8,2.40,30.18,-3.77,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,36.1,-0.81,30.66,-3.70,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,49.4,-1.20,31.12,-3.25,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,74.3,-1.31,32.38,-2.17,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,99.4,-1.47,32.69,-2.04,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,123.7,-1.47,32.99,-1.79,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,137.8,-1.41,33.13,-1.57,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,173.6,-1.10,33.62,-1.07,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,200.2,-0.61,34.08,-0.48,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,248.9,-0.04,34.56,0.02,-99.9,,Lansard et al (2012)
-126.481,71.70,7,2004,381.7,0.22,34.69,0.17,-99.9,,Lansard et al (2012)
-125.864,71.90,7,2004,1.5,1.06,29.36,-3.33,-99.9,,Lansard et al (2012)
-125.864,71.90,7,2004,8.0,0.60,29.71,-3.33,-99.9,,Lansard et al (2012)
-125.864,71.90,7,2004,15.7,-0.75,30.34,-3.43,-99.9,,Lansard et al (2012)
-125.864,71.90,7,2004,25.9,-1.18,31.35,-2.94,-99.9,,Lansard et al (2012)
-125.864,71.90,7,2004,37.2,-1.13,31.80,-2.26,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,1.7,-1.24,29.31,-3.22,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,5.0,-1.23,29.43,-3.24,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,9.7,-1.22,29.93,-3.27,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,15.0,-1.23,30.18,-3.24,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,24.5,-1.32,30.45,-3.28,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,51.3,-1.19,31.18,-2.80,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,74.0,-1.33,32.23,-2.01,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,98.9,-1.40,32.62,-1.72,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,123.6,-1.52,32.88,-1.70,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,139.8,-1.53,33.12,-1.53,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,172.9,-1.29,33.68,-1.07,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,198.0,-0.83,34.12,-0.58,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,247.4,-0.24,34.55,0.03,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,297.0,0.20,34.67,0.18,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,592.7,0.40,34.83,0.28,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,790.2,0.20,34.85,0.25,-99.9,,Lansard et al (2012)
-133.89999,71.46,6,2004,1134.5,-0.13,34.87,0.29,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,1.6,-0.65,26.59,-3.51,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,4.9,-0.73,27.54,-3.44,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,9.9,-0.88,29.42,-3.16,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,14.7,-1.00,29.47,-3.19,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,24.5,-1.17,30.36,-3.14,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,54.2,-1.16,31.62,-2.37,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,74.1,-1.31,32.24,-1.88,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,98.5,-1.42,32.61,-1.63,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,123.1,-1.52,32.85,-1.52,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,143.2,-1.52,33.13,-1.27,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,198.4,-0.83,34.16,-0.48,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,247.6,-0.21,34.51,0.01,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,297.2,0.19,34.66,0.18,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,494.5,0.44,34.81,0.24,-99.9,,Lansard et al (2012)
-133.8,71.21,7,2004,607.7,0.26,34.84,0.26,-99.9,,Lansard et al (2012)
-133.784,70.96,6,2004,2.0,-0.25,27.56,-4.04,-99.9,,Lansard et al (2012)
-133.784,70.96,6,2004,6.7,-0.33,28.21,-3.88,-99.9,,Lansard et al (2012)
-133.784,70.96,6,2004,13.9,-1.04,30.39,-3.38,-99.9,,Lansard et al (2012)
-133.784,70.96,6,2004,23.0,-1.34,30.46,-3.46,-99.9,,Lansard et al (2012)
-133.784,70.96,6,2004,52.2,-1.34,32.15,-2.21,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,1.4,6.60,25.12,-5.59,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,4.9,6.74,25.46,-5.48,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,9.9,5.23,27.39,-4.64,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,14.8,1.54,29.16,-3.86,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,24.6,-1.08,30.52,-3.47,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,49.5,-1.43,31.81,-2.59,-99.9,,Lansard et al (2012)
-133.681,70.69,7,2004,58.1,-1.38,32.31,-2.20,-99.9,,Lansard et al (2012)
-133.60001,70.42,7,2004,1.5,5.22,24.70,-6.01,-99.9,,Lansard et al (2012)
-133.60001,70.42,7,2004,9.8,-0.74,29.79,-3.75,-99.9,,Lansard et al (2012)
-133.60001,70.42,7,2004,39.6,-1.22,31.52,-3.14,-99.9,,Lansard et al (2012)
-133.60001,70.42,7,2004,54.2,-1.42,32.03,-2.51,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,1.5,6.17,25.37,-5.91,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,2.5,6.17,25.40,-5.93,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,4.6,6.16,25.40,-5.91,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,7.2,4.59,27.07,-5.11,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,9.9,0.17,28.97,-4.24,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,13.8,0.40,30.81,-3.49,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,20.2,-1.41,31.20,-3.41,-99.9,,Lansard et al (2012)
-133.54201,70.17,7,2004,33.5,-1.44,31.99,-2.53,-99.9,,Lansard et al (2012)
-126.28601,70.04,1,2004,2.5,-1.62,29.70,-3.91,-99.9,,Lansard et al (2012)
-126.28601,70.04,1,2004,2.5,-1.63,29.80,-3.92,-99.9,,Lansard et al (2012)
-126.28601,70.04,1,2004,2.5,-1.64,29.92,-3.91,-99.9,,Lansard et al (2012)
-126.28601,70.04,2,2004,2.5,-1.63,29.90,-3.85,-99.9,,Lansard et al (2012)
-126.28601,70.04,5,2004,9.9,-1.69,30.77,-3.75,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,9.7,-1.54,28.26,-4.12,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,14.7,-1.55,28.49,-4.07,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,19.7,-1.55,28.52,-4.10,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,24.6,-1.55,28.89,-3.85,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,34.1,-1.41,30.58,-3.18,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,98.8,-1.49,32.76,-2.06,-99.9,,Lansard et al (2012)
-126.187,70.04,12,2003,211.2,0.04,34.60,-0.05,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,9.8,-1.56,30.22,-3.67,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,14.7,-1.42,31.31,-2.88,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,19.6,-1.28,31.68,-2.63,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,24.6,-1.28,31.91,-2.53,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,49.5,-1.40,32.35,-2.13,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,99.0,-1.49,32.96,-1.71,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,216.2,0.28,34.76,0.16,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,14.9,-1.29,32.02,-2.40,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,19.7,-1.31,32.19,-2.39,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,24.5,-1.37,32.32,-2.33,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,49.5,-1.49,32.42,-1.91,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,99.2,-1.23,33.53,-0.97,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,217.3,0.24,34.73,0.22,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,9.6,-1.61,29.61,-3.68,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,14.6,-1.62,29.66,-3.46,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,19.7,-1.62,31.09,-3.59,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,25.0,-1.33,31.50,-3.18,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,99.0,-1.14,33.69,-1.17,-99.9,,Lansard et al (2012)
-126.302,70.04,12,2003,216.9,0.22,34.72,0.20,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,10.0,-1.61,30.38,-3.26,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,14.7,-1.57,30.78,-3.16,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,20.3,-1.36,31.64,-2.88,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,24.6,-1.48,31.82,-2.66,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,34.4,-1.71,32.00,-2.15,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,74.0,-1.44,32.59,-1.92,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,149.1,-1.25,33.44,-1.39,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,174.6,-0.58,34.23,-0.48,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,184.4,-0.34,34.38,0.03,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,10.0,-1.64,30.01,-3.81,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,14.9,-1.64,30.22,-3.47,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,19.9,-1.52,30.59,-3.14,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,24.7,-1.35,31.42,-2.73,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,49.8,-1.38,32.33,-2.49,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,74.3,-1.45,32.63,-2.10,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,149.0,-1.14,33.64,-1.30,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,173.7,-0.57,34.23,-0.41,-99.9,,Lansard et al (2012)
-126.302,70.05,1,2004,220.5,0.08,34.60,0.06,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,10.1,-1.64,29.96,-3.86,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,15.1,-1.64,29.99,-3.75,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,20.1,-1.60,30.59,-3.55,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,25.0,-1.42,31.48,-2.91,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,34.9,-1.33,31.98,-2.62,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,74.7,-1.56,32.67,-2.10,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,99.5,-1.50,32.76,-1.59,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,173.8,-0.87,33.91,-0.54,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,220.6,0.00,34.57,-0.05,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,20.6,-1.45,30.88,-2.92,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,25.0,-1.34,31.65,-2.20,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,49.7,-1.45,32.50,-1.77,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,74.4,-1.52,32.67,-1.63,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,99.4,-1.46,32.91,-1.84,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,122.2,-1.36,33.14,-1.37,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,148.6,-1.21,33.52,-1.23,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,173.1,-0.78,34.16,-0.25,-99.9,,Lansard et al (2012)
-126.302,70.05,2,2004,223.0,0.04,34.57,0.16,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,20.0,-1.68,30.92,-3.37,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,30.1,-1.22,31.98,-2.35,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,50.0,-1.44,32.43,-2.12,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,74.6,-1.52,32.62,-1.80,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,132.4,-1.39,33.16,-1.48,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,148.8,-1.30,33.46,-1.12,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,173.7,-0.68,34.19,-0.23,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,20.5,-1.68,31.30,-2.59,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,43.8,-1.57,31.63,-2.56,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,50.2,-1.42,32.18,-2.26,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,74.9,-1.49,32.49,-1.69,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,99.6,-1.51,32.71,-1.90,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,134.8,-1.37,33.22,-1.05,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,173.7,-0.61,34.19,-0.23,-99.9,,Lansard et al (2012)
-126.30099,70.05,3,2004,223.0,0.11,34.77,0.18,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,19.9,-1.67,30.84,-3.46,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,24.5,-1.66,30.93,-3.31,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,49.7,-1.41,32.27,-2.32,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,74.7,-1.49,32.56,-2.12,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,100.2,-1.52,32.82,-1.77,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,129.4,-1.42,33.32,-1.15,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,150.4,-1.15,33.76,-0.90,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,20.1,-1.68,31.02,-3.34,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,25.0,-1.67,31.25,-3.14,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,50.0,-1.34,32.37,-2.03,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,74.5,-1.50,32.52,-1.97,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,99.7,-1.51,32.87,-1.31,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,132.9,-1.38,33.32,-1.24,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,149.0,-1.16,33.88,-0.75,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,173.6,-0.56,34.34,-0.24,-99.9,,Lansard et al (2012)
-126.30099,70.05,4,2004,223.5,0.07,34.67,0.04,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,20.2,-1.66,31.35,-2.76,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,24.8,-1.57,31.45,-2.62,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,49.8,-1.43,32.32,-2.20,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,75.0,-1.52,32.53,-2.06,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,99.6,-1.52,32.66,-1.98,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,137.2,-1.41,33.10,-1.30,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,149.4,-1.24,33.52,-0.92,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,173.8,-0.61,34.22,-0.40,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,224.4,0.10,34.63,0.05,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,20.3,-1.67,30.90,-3.65,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,24.8,-1.64,31.14,-3.22,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,50.0,-1.40,32.19,-2.28,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,99.8,-1.52,32.78,-1.83,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,138.7,-1.42,33.17,-1.36,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,149.1,-1.28,33.36,-1.09,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,174.0,-0.85,34.08,-0.49,-99.9,,Lansard et al (2012)
-126.30099,70.05,5,2004,224.1,0.06,34.60,0.10,-99.9,,Lansard et al (2012)
