Longitude,Latitude,month,year,Sample Depth (m),Temp,Salinity,d18O,dD,notes,Citation
-40.06982721,-60.43007884,4,2010,27.62536983,0.3673,34.02025833,-0.31,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,154.43077,0.1465,34.473746,-0.31,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,53.74704756,0.0235,34.07908604,-0.31,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,-0.0563,34.04845294,-0.31,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.372824872,34.64487449,-0.31,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,-0.6713,34.1734,-0.31,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,-0.2664,34.6523,-0.31,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,-1.6393,34.2992,-0.31,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-1.6894,34.2854,-0.31,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.4759,34.3285,-0.31,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.4827,34.0773,-0.309372769,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-0.3528,33.8693,-0.308434554,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-0.4491,34.6444,-0.307861006,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,-0.2645,34.6531,-0.306505122,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,-0.4743,34.6469,-0.303768825,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,-0.1161,34.6596,-0.303656759,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.2696,33.8713,-0.301619641,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,930.5666194,-0.9166,34.53453921,-0.3,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,25.92675468,0.8099,33.9345387,-0.3,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,455.5212451,-0.3563,34.5224895,-0.3,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,405.5513289,-0.2047,34.49298959,-0.3,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,6.476218891,0.5332,34.18091629,-0.3,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,8.521916412,-0.0005,34.29422393,-0.3,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,28.62285871,-0.437,34.32165764,-0.3,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,8.640262549,0.1546,34.26328189,-0.3,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,202.3748788,-0.5141,34.45889734,-0.3,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2025.657244,-0.090515354,34.65502512,-0.3,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,203.7910544,-0.4047,34.50094992,-0.3,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,103.5478979,-0.9085,34.3582214,-0.3,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,101.44253,-0.0672,34.17600649,-0.3,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,152.0509187,-0.5056,34.33947946,-0.3,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,52.12500932,-0.6704,33.88890059,-0.3,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,3654.455135,-0.369397769,34.64518673,-0.3,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,78.08955521,0.7,34.1476871,-0.3,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,150.4089903,-1.1465,34.40728927,-0.3,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,0,-0.03,34.09951423,-0.3,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-0.5848,33.79331602,-0.3,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,2.0823,33.8928,-0.3,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.4137,33.9637,-0.3,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-0.7074,34.0399,-0.3,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.7933,34.2581,-0.3,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-1.4712,34.2138,-0.298029984,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,355.5784292,-0.0225,34.45680839,-0.29,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,28.53434773,-0.1063,34.28291078,-0.29,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,29.01767733,0.5264,34.17070367,-0.29,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,50.40451505,0.4181,34.2824224,-0.29,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,204.7686532,-0.4615,34.43708954,-0.29,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,203.4598841,-0.2621,34.49387468,-0.29,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,75.24129186,-0.2735,34.38521546,-0.29,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,151.6262649,-0.3896,34.41745408,-0.29,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,26.77307874,0.2501,34.24746515,-0.29,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,2271.065364,-0.166118172,34.65913029,-0.29,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,29.72675965,-0.3624,33.8121019,-0.29,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,3381.252579,-0.403283306,34.64426723,-0.29,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,157.5415828,-0.5748,34.43000875,-0.29,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,100.976107,0.0415,34.32940642,-0.29,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,29.42840805,1.0149,34.14334361,-0.29,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,28.0470401,0.5467,34.06279036,-0.29,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,26.40511176,0.4881,34.14439592,-0.29,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.16331641,34.65746519,-0.29,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.17997477,34.65719964,-0.29,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,-0.38327472,34.64734677,-0.29,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.088992082,34.66119499,-0.29,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-1.1018,34.30325337,-0.29,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.8411,33.8595,-0.29,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.6077,33.9408,-0.29,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,-0.2557,34.6556,-0.29,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,-0.2976,34.6526,-0.29,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,-1.235,34.4338,-0.29,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,-1.1179,34.4327,-0.29,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.7671,34.2071,-0.29,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.7455,34.1679,-0.29,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.5932,33.9682,-0.289941377,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.6279,33.911,-0.288329209,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-1.7607,34.3477,-0.288164847,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,1.6738,33.9728,-0.284535611,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,-0.4539,34.6482,-0.280235549,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,1030.65165,-1.2316,34.53127212,-0.28,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,103.2207056,0.5578,34.22689547,-0.28,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,78.42172,0.5456,34.20968312,-0.28,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,103.2525298,-0.3742,34.28058781,-0.28,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,105.2146888,0.3386,34.22133286,-0.28,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,79.04328585,0.3767,34.21247626,-0.28,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1166.090351,-0.0109,34.64558708,-0.28,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,3.936252207,-0.1051,34.47420832,-0.28,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2614.348723,-0.109561997,34.65381277,-0.28,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,77.76236294,-0.9494,34.2446924,-0.28,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,27.01474354,-0.2809,33.80728113,-0.28,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,1262.309739,0.1994,34.67491325,-0.28,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,82.34305462,-0.4268,34.34955249,-0.28,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,3020.580294,-0.300832195,34.6511556,-0.28,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,1515.707715,0.2091,34.67558682,-0.28,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,198.4694563,-0.0893,34.50090963,-0.28,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,149.518908,-0.1125,34.43730802,-0.28,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,2456.39641,-0.09949582,34.65996298,-0.28,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,7.64177917,1.0125,34.14398317,-0.28,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,47.71935059,0.4921,34.1444473,-0.28,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,80.29139007,0.1735,34.13953114,-0.28,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,11.15735561,0.0732,34.05182158,-0.28,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,-0.06143617,34.66294184,-0.28,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.0589,34.05707344,-0.28,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,-0.392431323,34.64693334,-0.28,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,-0.7237,34.33072367,-0.28,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.08561357,34.66097615,-0.28,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.2389,33.73032245,-0.28,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.2369,33.73030239,-0.28,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,-0.254928249,34.6604172,-0.28,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.433322402,34.64219295,-0.28,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,-0.1695,34.652,-0.28,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,-0.2454,34.6548,-0.28,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,-0.0922,34.09,-0.28,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,-0.5094,34.0394,-0.28,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,-0.6093,34.2329,-0.28,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,0.5421,33.8521,-0.28,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,-1.6538,34.3565,-0.28,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-0.7044,34.0472,-0.28,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,-1.0138,33.974,-0.28,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.77,34.2407,-0.28,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,-0.211,34.6523,-0.277771493,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,-0.4598,34.1333,-0.276279091,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-1.7427,34.2816,-0.274834707,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,-0.3896,34.6465,-0.273621132,-99.9,,Brown et al. (2014)
-56.79229202,-62.50481227,3,2010,536.0065637,-0.7833,34.54213231,-0.27,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,1081.245121,-1.2905,34.53093872,-0.27,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,406.4493672,-0.7641,34.51262413,-0.27,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,26.8576117,0.5304,34.18246884,-0.27,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,8.662141667,0.5336,34.16745097,-0.27,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,30.71728699,-0.1132,34.32754898,-0.27,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,78.85432983,-0.4077,34.31486176,-0.27,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1008.748664,0.0385,34.63879198,-0.27,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,606.962532,-0.1024,34.599854,-0.27,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,27.61343577,-0.3462,34.33597813,-0.27,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2279.141742,-0.095121556,34.65461621,-0.27,-99.9,,Brown et al. (2014)
-43.99973158,-60.92015,3,2010,242.0377415,-0.8364,34.45659105,-0.27,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,53.32438279,-0.8421,34.05040221,-0.27,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,75.01454464,-0.1615,34.21974724,-0.27,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,107.1808259,-0.5249,34.39546888,-0.27,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,207.792944,-0.4104,34.49673219,-0.27,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,8.468213122,0.7738,34.10810493,-0.27,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,79.85380771,1.0128,34.14499795,-0.27,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,76.04186868,0.4634,34.17927787,-0.27,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,2374.170707,-0.21846137,34.65656148,-0.27,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,-0.0415,34.66358079,-0.27,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.059,34.05910985,-0.27,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,-0.17901198,34.66360195,-0.27,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.428443788,34.64256326,-0.27,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,0.9276,33.9601,-0.27,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.6073,33.9413,-0.27,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,-0.2805,34.6496,-0.27,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,-0.467,34.0816,-0.27,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,-1.0498,34.396,-0.27,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,-1.1755,34.0086,-0.27,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-1.7735,34.2599,-0.27,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.7485,34.1267,-0.27,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.5925,33.7349,-0.27,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.4837,33.7296,-0.27,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,-0.2573,34.6538,-0.269937577,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-1.5938,34.2646,-0.267171347,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,-0.2566,34.6528,-0.266945366,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,-0.3354,34.6457,-0.263572038,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,-0.1323,34.6624,-0.26321246,-99.9,,Brown et al. (2014)
-56.79229202,-62.50481227,3,2010,452.5735312,-0.7652,34.54365287,-0.26,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,1127.196241,-1.3676,34.53046131,-0.26,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,303.296288,0.2199,34.42145852,-0.26,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,303.8193978,-0.3558,34.4317058,-0.26,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,52.10412471,0.5252,34.18657158,-0.26,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,155.1090226,0.1317,34.32020959,-0.26,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,25.12717237,0.4105,34.27991294,-0.26,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,402.7358842,-0.1039,34.57550542,-0.26,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1489.542279,-0.0538,34.65330517,-0.26,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2717.825017,-0.10830535,34.65377617,-0.26,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2666.365332,-0.10628379,34.65350766,-0.26,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,159.3963352,-0.3787,34.41563659,-0.26,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,2001.400264,-0.061205191,34.66270573,-0.26,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,1900.535541,0.0114,34.66440782,-0.26,-99.9,,Brown et al. (2014)
-43.99973158,-60.92015,3,2010,176.4252505,-1.0413,34.39943663,-0.26,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,77.67285746,-1.0936,34.36938044,-0.26,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,99.67330499,-0.6953,34.31313139,-0.26,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,2866.564233,-0.228867668,34.65411273,-0.26,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,5.688570647,0.5114,34.05380105,-0.26,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,2752.256781,-0.211919776,34.65534122,-0.26,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,73.21946247,0.5307,34.1521792,-0.26,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,6.017751921,0.4976,34.1418338,-0.26,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,-0.3874,34.41475655,-0.26,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,-0.0401,34.66473196,-0.26,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.082834673,34.66090121,-0.26,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,-1.5514,34.45147095,-0.26,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,-0.6165,34.57346803,-0.26,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.441579146,34.64254559,-0.26,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.460765014,34.64441866,-0.26,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,2.8655,33.8577,-0.26,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,2.8453,33.85,-0.26,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,0.647,34.0575,-0.26,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,-0.2474,34.6499,-0.26,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,-0.0966,34.6625,-0.26,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,-0.0801,34.6642,-0.26,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,-1.1538,34.4164,-0.26,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.6303,33.8827,-0.26,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,-0.3391,34.6564,-0.259049589,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,-0.4217,34.6448,-0.256555052,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,0.5863,34.2337,-0.256392859,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-0.3195,34.6564,-0.254491641,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,0.5744,34.3032,-0.254249122,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,0.5795,34.6718,-0.252385008,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,-0.3119,34.6484,-0.25149987,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,-0.3693,34.6519,-0.251238877,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,607.603988,-0.7516,34.5333195,-0.25,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,401.9959723,-0.3819,34.48430394,-0.25,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,204.3748291,0.1384,34.4647423,-0.25,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,8.220581288,0.4115,34.27936933,-0.25,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,156.0547972,-0.1263,34.45536508,-0.25,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,106.259914,-0.1804,34.43049383,-0.25,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1216.941399,-0.0199,34.64758751,-0.25,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,303.1878869,-0.4631,34.52430505,-0.25,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,1519.839885,-0.0071,34.65763718,-0.25,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,208.6303175,-0.5146,34.46689592,-0.25,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,2041.234181,-0.09652188,34.66100751,-0.25,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,956.7111708,0.1729,34.66220422,-0.25,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,28.13356207,-0.4439,33.78412637,-0.25,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,150.7600507,-0.7844,34.47867547,-0.25,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,2386.614952,-0.155766584,34.65827171,-0.25,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,1756.28055,-0.0222,34.66586985,-0.25,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,31.73367147,-0.2621,33.8392425,-0.25,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2.350016161,-0.262,33.82907453,-0.25,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,3576.404366,-0.376765068,34.64531016,-0.25,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,3472.420875,-0.380621503,34.64539306,-0.25,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,79.78120882,0.6414,34.21590675,-0.25,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,100.7543323,-0.8683,34.2577947,-0.25,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,0,0.0421,34.07305974,-0.25,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,0.3181,34.67313343,-0.25,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.176896631,34.65786338,-0.25,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.181353831,34.65749782,-0.25,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,-0.8208,34.37536139,-0.25,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,0.0633,34.66952157,-0.25,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-1.117,34.22787372,-0.25,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-0.8602,34.21045217,-0.25,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,0.156,34.67701399,-0.25,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.437600863,34.64255496,-0.25,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-0.398851037,34.6511221,-0.25,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,0.1515,34.1529,-0.25,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,2.0723,33.8943,-0.25,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,0.5155,34.2728,-0.25,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,-0.2206,34.6511,-0.25,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,-0.1684,34.6577,-0.25,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,-1.716,34.2758,-0.25,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-1.6335,34.2184,-0.25,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-0.5298,34.4739,-0.25,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-1.3963,34.341,-0.25,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,1.3785,34.0647,-0.247610205,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,-0.2164,34.6524,-0.243582918,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,-0.3428,34.6566,-0.242857499,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,896.0015912,0.0295,34.61754102,-0.24,-99.9,,Brown et al. (2014)
