  85.43 12.20 11994    0 -99.9 33.43  0.18 -99.9            (H)                                       Delaygue et al (2001)
  85.03 12.42 11994    0 -99.9 33.50  0.09 -99.9                                                      Delaygue et al (2001)
  85.43 12.43 11994    0 -99.9 33.60  0.24 -99.9                                                      Delaygue et al (2001)
  85.87 12.27 11994    0 -99.9 33.80  0.28 -99.9                                                      Delaygue et al (2001)
  85.20 12.27 11994    0 -99.9 33.80  0.19 -99.9                                                      Delaygue et al (2001)
  87.18 12.82 11994    0 -99.9 33.60  0.22 -99.9                                                      Delaygue et al (2001)
  88.10 13.18 11994    0 -99.9 33.00  0.04 -99.9                                                      Delaygue et al (2001)
  88.15 13.40 11994    0 -99.9 33.10  0.08 -99.9                                                      Delaygue et al (2001)
  88.00 13.47 11994    0 -99.9 33.00  0.09 -99.9                                                      Delaygue et al (2001)
  87.33 13.75 11994    0 -99.9 33.30  0.14 -99.9                                                      Delaygue et al (2001)
  86.80 14.23 11994    0 -99.9 33.20  0.12 -99.9                                                      Delaygue et al (2001)
 -88.17  5.00 11991    3 27.42 33.03 -0.17 -99.9                                                      Laube-L'Enfant (1996)
 -90.08  5.00 11991    3 27.27 33.40 -0.08 -99.9                                                      Laube-L'Enfant (1996)
 -91.33  5.00 11991    3 26.71 33.46  0.02 -99.9                                                      Laube-L'Enfant (1996)
 -92.88  4.90 11991    3 26.95 34.01 -0.04 -99.9                                                      Laube-L'Enfant (1996)
 -94.10  4.28 11991    3 26.54 33.93  0.24 -99.9                                                      Laube-L'Enfant (1996)
 -95.08  3.07 11991    3 25.99 33.48 -0.16 -99.9                                                      Laube-L'Enfant (1996)
 -95.40  1.00 11991    3 23.00 34.54  0.02 -99.9                                                      Laube-L'Enfant (1996)
 -95.37  0.50 11991    3 22.84 34.68  0.13 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991    2 23.32 34.71  0.27 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991   20 22.37 34.78  0.25 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991   40 21.88 35.04  0.44 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991   61 18.95 34.87  0.22 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991   81 17.84 35.23  0.40 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991   93 17.02 35.26  0.37 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991  100 16.28 35.17  0.41 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991  118 14.63 35.01  0.39 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991  159 13.57 34.94  0.23 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991  399 10.18 34.74  0.08 -99.9                                                      Laube-L'Enfant (1996)
 -95.38  0.00 11991 1991  2.33 34.64 -0.16 -99.9                                                      Laube-L'Enfant (1996)
 -95.38 -0.50 11991    3 23.28 34.68  0.25 -99.9                                                      Laube-L'Enfant (1996)
 -95.38 -1.00 11991    3 23.23 34.69  0.45 -99.9                                                      Laube-L'Enfant (1996)
 -96.02 -0.85 11991    3 23.41 34.68  0.32 -99.9                                                      Laube-L'Enfant (1996)
 -97.00  0.00 11991    3 23.12 34.71  0.34 -99.9                                                      Laube-L'Enfant (1996)
